demand_id,Title,Place,Text,Year,YEAR,DemandNum,PageNum,filename_updated,DocTitle,Author,OrgType,NumSign,AuthSignType,DocSignAction,Demographic,YearOrder,details,CodeList
204,June 1 Co-signed Demands.docx,Page 1: 723-905,"Create more professorships, fellowships, and tenure-track opportunities for Black faculty entering the McIntire School of Commerce and Batten School of Leadership and Public Policy.",June 2020,2020,8,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Minority Faculty Staff And Leadership Recruitment
205,June 1 Co-signed Demands.docx,Page 1: 879-989,Reevaluate the University’s relationship with the University Police and the Charlottesville Police Department.,June 2020,2020,9,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Abolition/ Defunding
206,June 1 Co-signed Demands.docx,Page 1: 909-1042,Erect clear public signs on sidewalks and lawns to commemorate enslaved laborers in spaces such as the Gooch-Dillard Residential area.,June 2020,2020,10,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Spaces And Places
207,June 1 Co-signed Demands.docx,Page 1: 993-1124,Require all students to take a course on race and ethnic relations in America within their first year as a requirement to graduate.,June 2020,2020,11,1,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Inclusive Anti Racist Curriculum Programs
208,June 1 Co-signed Demands.docx,Page 1: 1121-1260,"Provide required, comprehensive programming at New Student Orientation regarding the University’s history of slavery and racial injustice.",June 2020,2020,12,1,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Inclusive Anti Racist Curriculum Programs
209,June 1 Co-signed Demands.docx,Page 1: 1190-1284,Increase the funding for African-American & African Studies and American Studies departments.,June 2020,2020,13,1,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Research Or Coursework
210,June 1 Co-signed Demands.docx,Page 1: 1287-1439,Increase both the availability and number of courses to underclassmen that specifically focus on the history of Black activism and Black politics at UVA.,June 2020,2020,14,1,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Adding Courses #Research Or Coursework
234,BSA_June1_Image_text (1).docx,Page 1: 1-207,"Increase funding for the Carter G. Woodson Institute for African-American and African Studies, the Office of African-American Affairs, and Black student organizations (Countless demands since the mid 1900’s)",2020,2020,1,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Inclusive Anti Racist Curriculum Programs
235,BSA_June1_Image_text (1).docx,Page 1: 208-671,"Acknowledge UVA’s dependence on the Black Charlottesville community “as a labor resource” without “fully [committing] itself to the full development and support of this community” (An Audacious Faith II, 2007) “The University, with the exception of several Black student organizations, does little to welcome the Black community of Charlottesville-Albemarle to participate in the intellectual, cultural, social life of the University” (An Audacious Faith I, 1987)",2020,2020,2,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Community Labor Or Partnership
236,BSA_June1_Image_text (1).docx,Page 1: 673-929,"“Commit to public service through the establishment of fellowships, internships, public service courses, tuition waivers for employees, and tutoring/mentoring and other education programs for the Black youth of Charlottesville” (An Audacious Faith II, 2007)",2020,2020,3,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Community Labor Or Partnership
237,BSA_June1_Image_text (1).docx,Page 1: 868-1206,"n 2019, the percentage of African-American Undergraduates was 6.61%“We demand that the University of Virginia publicly commit itself to accepting 20% as a goal for the enrollment of Black students throughout the University; and further, that $100,000 be allocated for Black admissions programs” (VA Strike Committee May Day Demands, 1970)",2020,2020,4,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Black Students
238,BSA_June1_Image_text (1).docx,Page 1: 930-1579,"Rename all buildings and remove all monuments, plaques, and memorials in remembrance of white supremacists, eugenicists, and slave-holders on Grounds, while simultaneously rededicating and erecting memorials in honor of UVA and Charlottesville’s Black history “UVA’s historical landscape must be balanced. The statue of Jefferson serves as an emblem of white supremacy, and should be re-contextualized with a plaque to include that history. Additionally, more buildings named after prominent white supremacists, eugenicists, or slaveholders should be renamed after people of marginalized groups.” (Demands of the “March to Reclaim Our Grounds”, 2017)",2020,2020,5,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Spaces And Places
239,BSA_June1_Image_text (1).docx,Page 1: 1207-1634,"For the past ten years, only 3% of UVA faculty has been African-American. “This percentage is unacceptable and disproportionate to the number of African-American students. The disparity exists across all minority groups. Thus, the proportion of faculty for an underrepresented group should strive to match the proportion of the student population of that group at minimum.” (Demands of the “march to Reclaim Our Grounds”, 2017)F",2020,2020,6,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Minority Faculty Staff And Leadership Recruitment
240,BSA_June1_Image_text (1).docx,Page 1: 1580-2183,"Increase Transparency and Develop a Student Liaison Committee in response to the disproportionate effects of COVID-19 on the Black community “We demand the University include students in the decision-making process regarding COVID-19 responses that impact students,” with special attention directed towards ensuring the voices of marginalized communities are heard. “We demand this committee include low-income, first-generation, international, workers, and/or students with disabilities – all of whom are most impacted by the University’s decisions.” (Community Petition for UVA COVID-19 Response, 2020)",2020,2020,7,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Diversity In Student Leadership
241,BSA_June1_Image_text (1).docx,Page 1: 1739-2075,"“We demand that you, as President of the University, prohibit its security police force from carrying firearms, and the University not allow any outside law enforcement officers on its property – FBI, CIA, National Guard, Virginia State Police, Charlottesville-Albemarle County Police, etc.” (VA Strike Committee May Day Demands, 1970) E",2020,2020,8,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Abolition/ Defunding
242,BSA_June1_Image_text (1).docx,Page 1: 2171-2629,"“All students, regardless of area of study, should have required education (either inside or outside the classroom) on white supremacy, colonization, and slavery as they directly relate to Thomas Jefferson, the University, and the city of Charlottesville. The current curriculum changes only affect the College of Arts and Sciences and allow students to focus in on aspects of difference of their choice” (Demands of the “March to Reclaim our Grounds”, 2017)",2020,2020,9,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Inclusive Anti Racist Curriculum Programs
243,BSA_June1_Image_text (1).docx,Page 1: 2630-2795,"“Establish mandatory annual adjustments [on anti-racism] for Summer and Fall Orientation” and Housing and Residence Life programs (Towards a Better University, 2015)",2020,2020,10,0,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Diversify Student Living #Inclusive Anti Racist Curriculum Programs #School Climate
244,BSA_June1_Image_text (1).docx,Page 1: 2796-2900,"Ensure that there is “recurring study of the Black condition at UVA” (Towards a Better University, 2015)",2020,2020,11,1,BSA_June1_Image_text.pdf,"REITERATION OF HISTORIC, YET UNMET, DEMANDS",Black Student Alliance,Student Group,,,Sent to UVA administration,Black Students,4,Sent to UVA administration,#Research Or Coursework
245,Statement from PCUAS Co-Chairs.docx,1871-2922,"We must add to that list by acknowledging some of our own local history: 
 • Enslaved man Willis in 1822 jailed for seeking freedom from slavery at UVA 
 • The use of slave patrols to surveil and discipline the enslaved at UVA and locally before 1865 
 • Enslaved man Thornton, accused of stealing, was publicly whipped in 1829 without trial 
 • In 1834, UVA students rampaged and destroyed free woman of color Catherine Foster’s property 
 • Enslaved man Fielding & several free blacks savagely beaten on a road in 1838 by UVA students 
 • John Henry James lynched by a white mob in 1898 just a couple of miles west of the university 
 • Hampton Crosby & Richard Jones shot at & beaten by police in 1917 for allegedly stealing a ham 
 • The local KKK marching in Black neighborhoods & burning crosses at a Black church in 1924 
 • The 13-year struggle to desegregate local schools that began in 1954 
 • The violent ABC officers’ assault on unarmed Martese Johnson in 2015 
 • The white supremacist marches and domestic terrorism in Charlottesville in 2017",2020,2020,1,0,Statement from PCUAS Co-Chairs.pdf,STATEMENT FROM PCUAS,President's Commission on the University in the Age of Segregation,Community Organization/ Group,2,Co-Chairs,Signed,University Office,5,2 Co-Chairs Signed,#Statements From University Leadership
246,Statement from PCUAS Co-Chairs.docx,4472-4643,Continue expansion of interpretation and recontextualization around Grounds to support a more complete narrative and to make Grounds a safer space for marginalized people,2020,2020,2,0,Statement from PCUAS Co-Chairs.pdf,STATEMENT FROM PCUAS,President's Commission on the University in the Age of Segregation,Community Organization/ Group,2,Co-Chairs,Signed,University Office,5,2 Co-Chairs Signed,#Spaces And Places
247,Statement from PCUAS Co-Chairs.docx,4644-4700,Support and expand African American scholarship programs,2020,2020,3,0,Statement from PCUAS Co-Chairs.pdf,STATEMENT FROM PCUAS,President's Commission on the University in the Age of Segregation,Community Organization/ Group,2,Co-Chairs,Signed,University Office,5,2 Co-Chairs Signed,#Black Students #Financial Aid And Financing
248,Statement from PCUAS Co-Chairs.docx,4702-4753,Create community-focused scholarship opportunities,2020,2020,4,0,Statement from PCUAS Co-Chairs.pdf,STATEMENT FROM PCUAS,President's Commission on the University in the Age of Segregation,Community Organization/ Group,2,Co-Chairs,Signed,University Office,5,2 Co-Chairs Signed,#Community Labor Or Partnership #Financial Aid And Financing
249,Statement from PCUAS Co-Chairs.docx,4754-4887,"Increase institutional funding, support, and promotion of the Carter G. Woodson Institute and the Office of African American Affairs",2020,2020,5,0,Statement from PCUAS Co-Chairs.pdf,STATEMENT FROM PCUAS,President's Commission on the University in the Age of Segregation,Community Organization/ Group,2,Co-Chairs,Signed,University Office,5,2 Co-Chairs Signed,#Financial Aid And Financing #Inclusive Anti Racist Curriculum Programs
